Name,Identity,Status,Gender,Alignment,Race,Height,Weight,EyeColor,HairColor,SkinColor,Publisher,Year,Appearances,FirstAppearance,AdditionalData,Intelligence,Strength,Speed,Durability,Power,Combat,Total
Higashi,Public,Living,Male,Bad,,,,Brown,Bald,,Marvel,2002.0,6.0,2002-09-01,,,,,,,,
Jacob Nash,,Living,Male,,,,,Brown,Black,,Marvel,2002.0,6.0,2002-06-01,,,,,,,,
Koyami Sazaki,,Living,Male,,,,,,,,Marvel,2002.0,6.0,2002-07-01,Counter-Earth,,,,,,,
Postman,Secret,Living,Male,,,,,,Black,,Marvel,2002.0,6.0,2002-06-01,David,,,,,,,
Saguri,Secret,Deceased,Female,Bad,,,,Green,Red,,Marvel,2002.0,6.0,2002-09-01,,,,,,,,
Shatter,Secret,Living,Male,Neutral,,,,Yellow,Bald,,Marvel,2002.0,6.0,2002-06-01,,,,,,,,
Thomas More,Public,Living,Male,Good,,,,Blue,Auburn,,Marvel,2002.0,6.0,2002-12-01,,,,,,,,
Blake Burdick,No Dual,Living,Male,Good,,,,,Brown,,Marvel,2003.0,6.0,2003-02-01,,,,,,,,
Claire Hudson,Public,Living,Female,Neutral,,,,Blue,Red,,Marvel,2003.0,6.0,2003-06-01,,,,,,,,
Ginniyeh,Secret,Deceased,Female,Bad,,,,,Bald,,Marvel,2003.0,6.0,2003-10-01,,,,,,,,
Greg,No Dual,Living,Male,Neutral,,,,Blue,Blond,,Marvel,2003.0,6.0,2003-06-01,Sentinel,,,,,,,
Henrietta Hunter,Public,Living,Female,Good,,,,,Black,,Marvel,2003.0,6.0,2003-10-01,,,,,,,,
Jillian,Secret,Living,Female,Bad,,,,Yellow,Blue,,Marvel,2003.0,6.0,2003-10-01,,,,,,,,
Josh Arndt,Public,Living,Male,Neutral,,,,Brown,Black,,Marvel,2003.0,6.0,2003-06-01,,,,,,,,
Ophis,Secret,Deceased,Male,Bad,,,,Brown,Brown,,Marvel,2003.0,6.0,2003-10-01,,,,,,,,
Topher,Secret,Deceased,Male,Bad,,,,Brown,Brown,,Marvel,2003.0,6.0,2003-12-01,,,,,,,,
William Hanover,,Living,Male,Good,,,,,Brown,,Marvel,2003.0,6.0,2003-06-01,,,,,,,,
Yidrazil,Secret,Deceased,Male,Bad,,,,One Eye,Black,,Marvel,2003.0,6.0,2003-10-01,,,,,,,,
Aamshed,Secret,Living,Female,,,,,Blue,Blond,,Marvel,2004.0,6.0,2004-12-01,,,,,,,,
Angelo Fortunato,Secret,Deceased,Male,Bad,,,,Brown,Brown,,Marvel,2004.0,6.0,2004-12-01,,,,,,,,
Caiman,Secret,Living,Male,,,,,,,,Marvel,2004.0,6.0,2004-07-01,,,,,,,,
Caiman,Secret,Living,Male,Bad,,,,,Bald,,Marvel,1995.0,1.0,1995-11-01,Cult of the Jackal,,,,,,,
Campbell Saint-Ange,,Living,Male,Good,,,,Brown,Blond,,Marvel,2004.0,6.0,2004-09-01,,,,,,,,
Christine McDermott,Public,Living,Female,Neutral,,,,Brown,Brown,,Marvel,2004.0,6.0,2004-09-01,,,,,,,,
Damocles Rivas,Secret,Deceased,Male,Bad,,,,,,,Marvel,2004.0,6.0,2004-10-01,,,,,,,,
Hope Lee,Secret,Living,Female,,,,,Brown,Black,,Marvel,2004.0,6.0,2004-11-01,,,,,,,,
Jessica Vale,Secret,Living,Female,Good,,,,Brown,Black,,Marvel,2004.0,6.0,2004-11-01,,,,,,,,
Jim Mulligan,,Deceased,Male,,,,,Brown,White,,Marvel,2004.0,6.0,2004-11-01,,,,,,,,
Julia Cabot,Secret,Deceased,Female,Good,,,,Brown,Brown,,Marvel,2004.0,6.0,2004-03-01,,,,,,,,
Justin Pierce,Public,Living,Male,Good,,,,Blue,Black,,Marvel,2004.0,6.0,2004-06-01,,,,,,,,
Kestrel,Public,Living,Female,Bad,,,,Blue,Blond,,Marvel,2004.0,6.0,2004-11-01,,,,,,,,
Kestrel,Secret,Living,Male,Bad,,,,,,,DC,1988.0,11.0,1988-10-01,,,,,,,,
Kika,Public,Living,Female,Good,,,,Green,Pink,,Marvel,2004.0,6.0,2004-05-01,,,,,,,,
Lara King,Public,Living,Female,Neutral,,,,,Black,,Marvel,2004.0,6.0,2004-11-01,,,,,,,,
Lightning Rod,Secret,Living,Male,Neutral,,,,,Bald,,Marvel,2004.0,6.0,2004-07-01,,,,,,,,
Lili Penrose,,Living,Female,Bad,,,,,Blond,,Marvel,2004.0,6.0,2004-11-01,,,,,,,,
Max Hunter,Public,Living,Male,Bad,,,,,Black,,Marvel,2004.0,6.0,2004-11-01,,,,,,,,
Nia Noble,Public,Living,Female,,,,,,Blond,,Marvel,2004.0,6.0,2004-11-01,,,,,,,,
Orlean Cooper,,Living,Male,Bad,,,,,,,Marvel,2004.0,6.0,2004-11-01,,,,,,,,
Skornn,Secret,Living,Male,Bad,,,,Blue,Bald,,Marvel,2004.0,6.0,2004-10-01,,,,,,,,
Swad,Public,Living,Male,Good,,,,,Bald,,Marvel,2004.0,6.0,2004-05-01,,,,,,,,
Troy Killkelly,Public,Deceased,Male,Neutral,,,,Brown,Brown,,Marvel,2004.0,6.0,2004-03-01,,,,,,,,
Amos Flood,No Dual,Living,Male,,,,,,Bald,,Marvel,2005.0,6.0,2005-04-01,,,,,,,,
Bradley Beemer,Public,Living,Male,Good,,,,,Brown,,Marvel,2005.0,6.0,2005-12-01,,,,,,,,
Constance MacDermid,No Dual,Living,Female,,,,,,Blond,,Marvel,2005.0,6.0,2005-04-01,,,,,,,,
Cornfed,Secret,Living,Male,Good,,,,Red,Blond,,Marvel,2005.0,6.0,2005-04-01,,,,,,,,
Elisbeth von Strucker,,Deceased,Female,Bad,,,,,White,,Marvel,2005.0,6.0,2005-02-01,,,,,,,,
Ellis Kincaid,Public,Living,Male,Neutral,,,,Grey,Brown,,Marvel,2005.0,6.0,2005-08-01,,,,,,,,
Emily Flood,No Dual,Living,Female,,,,,,Brown,,Marvel,2005.0,6.0,2005-04-01,,,,,,,,
Gothic Lolita,Secret,Living,Female,Good,,,,Red,Black,,Marvel,2005.0,6.0,2005-04-01,,,,,,,,
Hollowpoint Ninja,Secret,Living,Male,Good,,,,Red,Brown,,Marvel,2005.0,6.0,2005-04-01,,,,,,,,
Homebrew,Secret,Living,Male,Good,,,,,,,Marvel,2005.0,6.0,2005-04-01,,,,,,,,
Hoss,Secret,Living,Male,Bad,,,,Black,Bald,,Marvel,2005.0,6.0,2005-11-01,Demon,,,,,,,
Hoss,,Deceased,Male,Good,,,,Blue,Blond,,Marvel,2011.0,4.0,2011-05-01,,,,,,,,
Joel Flood,No Dual,Deceased,Male,,,,,,Brown,,Marvel,2005.0,6.0,2005-04-01,,,,,,,,
Marianella Mancha,Public,Deceased,Female,Neutral,,,,Brown,Black,,Marvel,2005.0,6.0,2005-06-01,,,,,,,,
Mariano Lopez,Public,Deceased,Male,Bad,,,,Blue,Black,,Marvel,2005.0,6.0,2005-07-01,,,,,,,,
Martin Bastelli,,Living,Male,,,,,Brown,Black,,Marvel,2005.0,6.0,2005-09-01,,,,,,,,
Mary Bastelli,,Living,Male,,,,,Blue,Blond,,Marvel,2005.0,6.0,2005-09-01,,,,,,,,
Mutant Crocodiles,Secret,Living,,,,,,,,,Marvel,2005.0,6.0,2005-11-01,,,,,,,,
Reginald Mantz,Secret,Living,Male,Bad,,,,Blue,Grey,,Marvel,2005.0,6.0,2005-12-01,,,,,,,,
Social Butterfly,Secret,Living,Female,Good,,,,,,,Marvel,2005.0,6.0,2005-04-01,,,,,,,,
Troy Goddard,,Living,Male,Good,,,,Brown,Brown,,Marvel,2005.0,6.0,2005-06-01,,,,,,,,
Winston Hobbes,Secret,Living,Male,Bad,,,,White,Black,,Marvel,2005.0,6.0,2005-01-01,,,,,,,,
Celia Ricadonna,Secret,Living,Female,,,,,Green,Green,,Marvel,2006.0,6.0,2006-03-01,,,,,,,,
Dixie,,Deceased,Female,Good,,,,Blue,Blond,,Marvel,2006.0,6.0,2006-10-01,Blaze,,,,,,,
Dixie,Public,Living,Female,,,,,Brown,Black,,Marvel,2002.0,5.0,2002-03-01,,,,,,,,
Eradica,Public,Deceased,Female,Bad,,,,Green,Bald,,Marvel,2006.0,6.0,2006-05-01,,,,,,,,
Gelt,,Living,,,,,,,,,Marvel,2006.0,6.0,2006-08-01,,,,,,,,
Guy Thierrault,Secret,Living,Male,Bad,,,,,,,Marvel,2006.0,6.0,2006-09-01,,,,,,,,
Neil Crawford,No Dual,Living,Male,Good,,,,Brown,Brown,,Marvel,2006.0,6.0,2006-01-01,,,,,,,,
Petra,Secret,Deceased,Female,Good,,,,Brown,Blond,,Marvel,2006.0,6.0,2006-01-01,,,,,,,,
Petra,Secret,Deceased,Female,Bad,,,,,,,Marvel,2002.0,3.0,2002-06-01,Black Widow,,,,,,,
Preak,,Deceased,Agender,Good,,,,Green,Bald,,Marvel,2006.0,6.0,2006-07-01,,,,,,,,
Suzanne Chan,Secret,Deceased,Female,Good,,,,Brown,Black,,Marvel,2006.0,6.0,2006-03-01,,,,,,,,
Absynthe,Secret,Living,Female,Bad,,,,Green,Black,,Marvel,2007.0,6.0,2007-03-01,,,,,,,,
Ernst Erskine,Secret,Living,Male,Neutral,,,,Green,White,,Marvel,2007.0,6.0,2007-07-01,,,,,,,,
Hate-Monger,Secret,Deceased,Male,Bad,,,,Brown,Bald,,Marvel,2007.0,6.0,2007-06-01,National Force,,,,,,,
Hate-Monger,Secret,Deceased,Male,Bad,,,,Blue,Blond,,Marvel,1985.0,,1985-06-01,Psycho-Man's Creation,,,,,,,
Jamal Peoples,Secret,Living,Male,Bad,,,,Hazel,Brown,,Marvel,2007.0,6.0,2007-02-01,,,,,,,,
Kamar,No Dual,Deceased,Male,Bad,,,,,Black,,Marvel,2007.0,6.0,2007-08-01,,,,,,,,
Nicole,Secret,Deceased,Female,Bad,,,,Blue,Brown,,Marvel,2007.0,6.0,2007-04-01,Robot,,,,,,,
Oberon,,Living,Male,Neutral,,,,Gold,Black,,Marvel,2007.0,6.0,2007-01-01,,,,,,,,
Oberon,Public,Living,Male,,,,,Blue,White,,DC,1971.0,167.0,1971-04-01,,,,,,,,
Red Ronin,Secret,Living,Female,Good,,,,Brown,Red,,Marvel,2007.0,6.0,2007-10-01,UJ1-DX,,,,,,,
Tatiana Arocha,Public,Deceased,Female,Good,,,,Brown,Black,,Marvel,2007.0,6.0,2007-06-01,,,,,,,,
Trenton Craft,Secret,Living,Male,Good,,,,Brown,Blond,,Marvel,2007.0,6.0,2007-11-01,,,,,,,,
Bendigeidfran,Public,Living,Male,Bad,,,,Brown,Brown,,Marvel,2008.0,6.0,2008-02-01,,,,,,,,
Doctor Tramma,,Living,Female,Bad,,,,Blue,Black,,Marvel,2008.0,6.0,2008-09-01,,,,,,,,
Edward Black Wolf,Secret,Living,Male,Good,,,,,Brown,,Marvel,2008.0,6.0,2008-10-01,,,,,,,,
Ethan Warren,Public,Deceased,Male,Bad,,,,Blue,Black,,Marvel,2008.0,6.0,2008-05-01,,,,,,,,
Fiona Fitzhugh,Public,Living,Female,Good,,,,,Orange,,Marvel,2008.0,6.0,2008-11-01,,,,,,,,
Lena Sendak,,Living,Female,,,,,,,,Marvel,2008.0,6.0,2008-10-01,,,,,,,,
Lillie McGurty,Secret,Living,Female,Good,,,,Green,Grey,,Marvel,2008.0,6.0,2008-08-01,,,,,,,,
Lisa Parfrey,Public,Deceased,Female,,,,,,Blond,,Marvel,2008.0,6.0,2008-04-01,,,,,,,,
Mister Eleven,Secret,Living,Male,Neutral,,,,Variable,Variable,,Marvel,2008.0,6.0,2008-01-01,,,,,,,,
Nathan Jefferson,,Living,Male,,,,,,,,Marvel,2008.0,6.0,2008-01-01,,,,,,,,
Retcon,Secret,Living,Female,Good,,,,,White,,Marvel,2008.0,6.0,2008-05-01,Leila,,,,,,,
Robert Carr,Public,Living,Male,,,,,Blue,Black,,Marvel,2008.0,6.0,2008-07-01,,,,,,,,
Shoba Mirza,Secret,Living,Female,,,,,Brown,Black,,Marvel,2008.0,6.0,2008-12-01,,,,,,,,
Yuen Yee,No Dual,Living,Male,Good,,,,Brown,Black,,Marvel,2008.0,6.0,2008-12-01,,,,,,,,
Alexa Reilly,No Dual,Living,Female,Good,,,,,Red,,Marvel,2009.0,6.0,2009-09-01,,,,,,,,
Ban-Luck,Secret,Living,Female,Good,,,,Black,Black,,Marvel,2009.0,6.0,2009-07-01,,,,,,,,
Charlie Chainsaw,,Living,Male,Bad,,,,Brown,Brown,,Marvel,2009.0,6.0,2009-12-01,,,,,,,,
Death Reaper,Secret,Living,Female,Bad,,,,Brown,Black,,Marvel,2009.0,6.0,2009-08-01,,,,,,,,
Marci Sabol,Secret,Deceased,Female,Neutral,,,,Brown,Blond,,Marvel,2009.0,6.0,2009-07-01,,,,,,,,
Master Po,Public,Living,Male,Good,,,,Grey,White,,Marvel,2009.0,6.0,2009-01-01,,,,,,,,
Ohyaku,Secret,Living,Female,Bad,,,,,Black,,Marvel,2009.0,6.0,2009-11-01,,,,,,,,
Zhang Chin,,Deceased,Male,Bad,,,,,,,Marvel,2009.0,6.0,2009-01-01,,,,,,,,
Zzxz,No Dual,Living,Agender,Bad,,,,White,Bald,,Marvel,2009.0,6.0,2009-03-01,,,,,,,,
Anti-Priest,Public,Living,Male,Bad,,,,Black,Bald,,Marvel,2010.0,6.0,2010-06-01,,,,,,,,
Broken Blade,Secret,Living,Female,Neutral,,,,Red,Black,,Marvel,2010.0,6.0,2010-09-01,,,,,,,,
Cecilia,Public,Living,Female,Good,,,,Brown,Brown,,Marvel,2010.0,6.0,2010-02-01,S.W.O.R.D.,,,,,,,
Dennis Sykes,Public,Deceased,Male,Good,,,,Brown,Brown,,Marvel,2010.0,6.0,2010-11-01,,,,,,,,
Jaime Slade,Secret,Living,Female,Bad,,,,,Brown,,Marvel,2010.0,6.0,2010-08-01,,,,,,,,
Loca,Secret,Deceased,Female,Bad,,,,Brown,Black,,Marvel,2010.0,6.0,2010-10-01,Inferno Baby,,,,,,,
Plutonia II,Secret,Living,Female,Good,,,,,Bald,,Marvel,2010.0,6.0,2010-05-01,,,,,,,,
Prax Ord,Secret,Living,Male,Good,,,,,Bald,,Marvel,2010.0,6.0,2010-06-01,,,,,,,,
Teela Coldassian,Public,Living,Female,Good,,,,Red,White,,Marvel,2010.0,6.0,2010-12-01,,,,,,,,
Uthana Thoth,Public,Living,Male,Bad,,,,Yellow,White,,Marvel,2010.0,6.0,2010-11-01,,,,,,,,
Warhead,Secret,Deceased,Male,Bad,,,,Green,Green,,Marvel,2010.0,6.0,2010-08-01,,,,,,,,
Warhead,Secret,Deceased,Male,Bad,,,,,,,DC,1988.0,1.0,1988-02-01,,,,,,,,
William Grant Nelson,Secret,Living,Male,Neutral,,,,Green,Orange,,Marvel,2010.0,6.0,2010-06-01,,,,,,,,
Brady Briedel,Secret,Living,Male,Bad,,,,Green,Bald,,Marvel,2011.0,6.0,2011-09-01,,,,,,,,
Carolina Washington,Public,Living,Female,Bad,,,,,Black,,Marvel,2011.0,6.0,2011-12-01,,,,,,,,
Evolutionary,Secret,Living,Male,Bad,,,,Brown,Brown,,Marvel,2011.0,6.0,2011-07-01,,,,,,,,
Helene Panayiotou,Public,Living,Female,Neutral,,,,,Black,,Marvel,2011.0,6.0,2011-06-01,,,,,,,,
Michelangelo Simoni,Secret,Living,Male,Neutral,,,,,,,Marvel,2011.0,6.0,2011-04-01,,,,,,,,
Mike Zelinsky,Public,Living,Male,Good,,,,,,,Marvel,2011.0,6.0,2011-04-01,,,,,,,,
Nicolae Dinu,,Deceased,Male,Bad,,,,,Black,,Marvel,2011.0,6.0,2011-02-01,,,,,,,,
Orksa,No Dual,Living,Female,Neutral,,,,White,Bald,,Marvel,2011.0,6.0,2011-04-01,,,,,,,,
Rhea,Public,Living,Female,Neutral,,,,Brown,Black,,Marvel,2011.0,6.0,2011-06-01,Warhawk,,,,,,,
Rhea,Public,Living,Female,Neutral,,,,Blue,Red,,DC,1985.0,13.0,1985-08-01,,,,,,,,
Robert Jema,Secret,Living,Male,Bad,,,,,Brown,,Marvel,2011.0,6.0,2011-05-01,,,,,,,,
Sun Wukong,Secret,Living,Male,Good,,,,Black,Bald,,Marvel,2011.0,6.0,2011-07-01,,,,,,,,
Ultimate Nullifier,Public,Living,Male,Good,,,,Blue,White,,Marvel,2011.0,6.0,2011-09-01,Teen Brigade,,,,,,,
Uravo,Secret,Living,Female,Neutral,,,,Yellow,Bald,,Marvel,2011.0,6.0,2011-02-01,,,,,,,,
Vladimir Dinu,,Living,Male,Bad,,,,,Black,,Marvel,2011.0,6.0,2011-02-01,,,,,,,,
Borya Cich,No Dual,Deceased,Male,Bad,,,,Blue,Bald,,Marvel,2012.0,6.0,2012-10-01,,,,,,,,
Gabriel Shepherd,Secret,Living,Male,Good,,,,Blue,Brown,,Marvel,2012.0,6.0,2012-11-01,,,,,,,,
Ivan Banionis,Public,Living,Male,Bad,,,,,Bald,,Marvel,2012.0,6.0,2012-10-01,,,,,,,,
Mzee,Secret,Living,Male,Bad,,,,Yellow,Bald,,Marvel,2012.0,6.0,2012-12-01,,,,,,,,
Omega Red,Secret,Deceased,Male,Bad,,211.0,191.0,Red,Black,,Marvel,2012.0,6.0,2012-07-01,Omega Clan,,,,,,,
Omega White,Secret,Living,Male,Bad,,,,White,Bald,,Marvel,2012.0,6.0,2012-07-01,,,,,,,,
Prester Omega,Secret,Living,Male,Neutral,,,,Blue,,,Marvel,2012.0,6.0,2012-03-01,,,,,,,,
Remlik,No Dual,Living,Male,Bad,,,,Blue,Blond,,Marvel,2012.0,6.0,2012-10-01,,,,,,,,
Saber,Secret,Living,Male,Good,,,,,,,Marvel,2012.0,6.0,2012-04-01,,,,,,,,
Saber,Secret,Living,Female,Bad,,,,Brown,Brown,,DC,2006.0,4.0,2006-12-01,,,,,,,,
Tsar Sultan,Secret,Living,Male,Bad,,,,Black,Brown,,Marvel,2012.0,6.0,2012-12-01,,,,,,,,
Kazimierz Kazimierczak,Public,Living,Male,Bad,,,,Blue,Blond,,Marvel,2013.0,6.0,2013-04-01,,,,,,,,
Anna Kefkin,No Dual,Living,Female,Good,,,,Black,Brown,,Marvel,,6.0,,,,,,,,,
Jeffrey Haight,Public,Living,Male,Neutral,,,,Black,Black,,Marvel,,6.0,,,,,,,,,
Kobe,Public,Living,Male,,,,,,Black,,Marvel,,6.0,,,,,,,,,
Milo,Public,Deceased,Male,,,,,Black,Black,,Marvel,,6.0,,,,,,,,,
Scarlett McKenzie,,Living,Female,,,,,,Red,,Marvel,,6.0,,,,,,,,,
Shredder,Secret,Deceased,Male,Bad,,,,Red,Bald,,Marvel,,6.0,,,,,,,,,
Termagaira,Secret,Living,Male,Bad,,,,,Black,,Marvel,,6.0,,,,,,,,,
Ana Cortes,Public,Deceased,Female,Neutral,,,,Brown,Black,,Marvel,,6.0,,,,,,,,,
Angie Huang,Public,Living,Female,Good,,,,Brown,Brown,,Marvel,,6.0,,,,,,,,,
Dario Agger,Secret,Living,Male,Bad,,,,Blue,Black,,Marvel,,6.0,,,,,,,,,
Dawn Greenwood,No Dual,Living,Female,Good,,,,Green,,,Marvel,,6.0,,,,,,,,,
Georgia Dakei,No Dual,Living,Female,Neutral,,,,Brown,Black,,Marvel,,6.0,,,,,,,,,
Horace Littleton,,Living,Male,Bad,,,,,,,Marvel,,6.0,,,,,,,,,
Pedro Olivera,No Dual,Living,Male,Good,,,,Brown,Brown,,Marvel,,6.0,,,,,,,,,
Robbie Reyes,Secret,Living,Male,Good,,,,Brown,Black,,Marvel,,6.0,,,,,,,,,
Tanalth,Public,Living,Female,Neutral,,,,Green,Red,,Marvel,,6.0,,,,,,,,,
Tic,No Dual,Living,Female,Neutral,,,,Black,Black,,Marvel,,6.0,,,,,,,,,
Anthony Sardo,No Dual,Deceased,Male,Bad,,,,,,,Marvel,1939.0,5.0,1939-10-01,,,,,,,,
Benito Mussolini,No Dual,Deceased,Male,Bad,,,,,,,Marvel,1940.0,5.0,1940-09-01,,,,,,,,
Benito Mussolini,Public,Living,Male,Bad,,,,,Black,,DC,1942.0,3.0,1942-09-01,,,,,,,,
Jim Taylor,,Living,Male,Good,,,,Brown,Brown,,Marvel,1940.0,5.0,1940-04-01,,,,,,,,
Robert Foster,Public,Living,Male,Good,,,,Blue,Red,,Marvel,1940.0,5.0,1940-01-01,,,,,,,,
Satan,Secret,Living,Male,Bad,,,,,Black,,Marvel,1940.0,5.0,1940-08-01,Black Widow Creator,,,,,,,
Satan,Secret,Living,Male,Bad,,,,,Black,,Marvel,1942.0,1.0,1942-08-01,Nowhere,,,,,,,
Satan,,Living,Male,Bad,,,,Red,Red,,Marvel,1943.0,1.0,1943-03-01,Destroyer Foe,,,,,,,
Satan,Secret,Living,Male,Bad,,,,Red,Bald,,Marvel,1949.0,1.0,1949-10-01,Jeff Mace Foe,,,,,,,
Satan,Secret,Living,Male,Bad,,,,Red,,,Marvel,1942.0,,1942-12-01,Balthar's Master,,,,,,,
Trojak,Secret,Living,Male,Good,,,,Brown,Brown,,Marvel,1940.0,5.0,1940-02-01,,,,,,,,
Davey Drew,Public,Living,Male,Good,,,,,Black,,Marvel,1941.0,5.0,1941-12-01,,,,,,,,
Moon Man,Secret,Deceased,Male,Good,,,,,,,Marvel,1941.0,5.0,1941-03-01,,,,,,,,
Tanir,Public,Living,Male,Good,,,,,Blond,,Marvel,1941.0,5.0,1941-03-01,,,,,,,,
Jerry Dash,Public,Living,Male,Good,,,,,Blond,,Marvel,1942.0,5.0,1942-04-01,,,,,,,,
Elise Winters,,Deceased,Female,Bad,,,,,Blond,,Marvel,1946.0,5.0,1946-11-01,,,,,,,,
Lucrezia Borgia,,Living,Female,Bad,,,,,,,Marvel,1950.0,5.0,1950-07-01,,,,,,,,
Otto von Schmittsder,Secret,Living,Male,Bad,,,,Brown,Bald,,Marvel,1951.0,5.0,1951-06-01,,,,,,,,
Agu,No Dual,Living,Male,Neutral,,,,,Brown,,Marvel,1953.0,5.0,1953-07-01,,,,,,,,
Chief Wilson,Public,Living,Male,Good,,,,,Black,,Marvel,1953.0,5.0,1953-12-01,,,,,,,,
General Olga,Public,Living,Female,Bad,,,,,Black,,Marvel,1953.0,5.0,1953-04-01,,,,,,,,
Manchuria Mary,Public,Deceased,Female,Bad,,,,,Black,,Marvel,1953.0,5.0,1953-02-01,,,,,,,,
Medusa,Secret,Deceased,Female,Bad,Inhuman,180.0,59.0,Green,Green,,Marvel,1953.0,5.0,1953-01-01,,75.0,34.0,35.0,70.0,35.0,56.0,305.0
Medusa,Secret,Living,Female,Good,Inhuman,180.0,59.0,Green,Black,,Marvel,1942.0,1.0,1942-08-01,Sub-Earth Men,75.0,34.0,35.0,70.0,35.0,56.0,305.0
Medusa,Public,Living,Female,Bad,Inhuman,180.0,59.0,Green,Red,,DC,1964.0,23.0,1964-10-01,,75.0,34.0,35.0,70.0,35.0,56.0,305.0
Andy Crockett,No Dual,Living,Male,Good,,,,,Blond,,Marvel,1954.0,5.0,1954-04-01,,,,,,,,
Leopard Girl,Secret,Living,Female,Good,,,,,Blond,,Marvel,1954.0,5.0,1954-10-01,Gwen,,,,,,,
El Alemain,Public,Living,Male,Good,,,,,Black,,Marvel,1955.0,5.0,1955-05-01,,,,,,,,
Justice,Public,Living,Male,Good,Human,178.0,81.0,Hazel,White,,Marvel,1955.0,5.0,1955-11-01,Horse,50.0,10.0,33.0,70.0,55.0,30.0,248.0
Rosamund,Public,Living,Female,Good,,,,,Black,,Marvel,1955.0,5.0,1955-05-01,,,,,,,,
Sir Lancelot,Public,Living,Male,Good,,,,,Black,,Marvel,1955.0,5.0,1955-05-01,,,,,,,,
Craig Farnsworth,Public,Living,Male,Neutral,,,,,Black,,Marvel,1956.0,5.0,1956-12-01,,,,,,,,
Carl Hanson,Secret,Living,Male,Good,,,,,,,Marvel,1960.0,5.0,1960-11-01,,,,,,,,
Gorgolla,Secret,Living,Male,Bad,,,,,Bald,,Marvel,1960.0,5.0,1960-04-01,,,,,,,,
Chan Liuchow,Public,Living,Male,Good,,,,,Black,,Marvel,1961.0,5.0,1961-10-01,,,,,,,,
Diane Cummings,Public,Living,Female,Good,,,,Blue,Blond,,Marvel,1961.0,5.0,1961-08-01,,,,,,,,
X,Secret,Living,,Bad,,,,Variable,Variable,,Marvel,1961.0,5.0,1961-06-01,Monster,,,,,,,
X,,Deceased,Male,Bad,,,,,,,Marvel,2002.0,1.0,2002-08-01,Thanosi,,,,,,,
Monster from Mars,Secret,Deceased,,Bad,,,,,,,Marvel,1962.0,5.0,1962-03-01,,,,,,,,
Nina Tsiolkovsky,Secret,Living,Female,Bad,,,,Brown,Black,,Marvel,1962.0,5.0,1962-10-01,,,,,,,,
Phineas,,Living,Male,Good,,,,,White,,Marvel,1962.0,5.0,1962-12-01,Fifth Dimension,,,,,,,
Tim Boo Ba,,Living,Male,Bad,,,,Purple,Black,,Marvel,1962.0,5.0,1962-02-01,,,,,,,,
Bill Bishop,No Dual,Living,Male,Good,,,,,Brown,,Marvel,1963.0,5.0,1963-09-01,,,,,,,,
Carlo Strange,Public,Living,Male,Bad,,,,Green,Brown,,Marvel,1963.0,5.0,1963-05-01,,,,,,,,
Colonel Hendershoot,Public,Living,Male,Good,,,,,Black,,Marvel,1963.0,5.0,1963-11-01,,,,,,,,
Dorian Murdstone,Public,Living,Male,Bad,,,,Black,Black,,Marvel,1963.0,5.0,1963-06-01,,,,,,,,
Pete,,Living,Male,,,,,,,,Marvel,1963.0,5.0,1963-10-01,NYPD,,,,,,,
Pete,,Living,Male,,,,,,Black,,Marvel,1964.0,3.0,1964-09-01,,,,,,,,
Vernon van Dyne,Public,Deceased,Male,,,,,,Grey,,Marvel,1963.0,5.0,1963-06-01,,,,,,,,
Aggamon,Secret,Living,Male,Bad,,,,Green,Bald,,Marvel,1964.0,5.0,1964-04-01,,,,,,,,
Antonio Rojo,,Living,Male,Bad,,,,Brown,Black,,Marvel,1964.0,5.0,1964-04-01,,,,,,,,
Bull Brogin,,Living,Male,Bad,,,,,Brown,,Marvel,1964.0,5.0,1964-02-01,,,,,,,,
Emnu,,Living,Male,Neutral,,,,,Bald,,Marvel,1964.0,5.0,1964-05-01,,,,,,,,
Franklin Storm,No Dual,Deceased,Male,Good,,188.0,92.0,Blue,Grey,,Marvel,1964.0,5.0,1964-10-01,,38.0,10.0,,,,10.0,
Harold Kane,,Living,Male,Bad,,,,Blue,Brown,,Marvel,1964.0,5.0,1964-07-01,,,,,,,,
Harry Phillips,,Living,Male,Bad,,,,,,,Marvel,1964.0,5.0,1964-02-01,,,,,,,,
Ikor,,Living,Male,Neutral,,,,,White,,Marvel,1964.0,5.0,1964-05-01,Watcher,,,,,,,
Ikor,Public,Deceased,Male,Neutral,,,,,Bald,,Marvel,1941.0,,1941-04-01,Neptunian,,,,,,,
Redford Raven,Secret,Living,Male,Bad,,,,Brown,Red,,Marvel,1964.0,5.0,1964-02-01,,,,,,,,
Skoll,Secret,Living,Male,Bad,,,,,,,Marvel,1964.0,5.0,1964-02-01,,,,,,,,
Yogi Dakor,,Living,Male,Bad,,,,,Black,,Marvel,1964.0,5.0,1964-02-01,,,,,,,,
Anthony Baskerville,,Living,Male,Bad,,,,,,,Marvel,1965.0,5.0,1965-08-01,,,,,,,,
Axonn-Karr,,Living,Male,Good,,,,,,,Marvel,1965.0,5.0,1965-02-01,,,,,,,,
Ularic,,Living,Male,Good,,,,,,,Marvel,1965.0,5.0,1965-08-01,,,,,,,,
Behemoth,,Living,,,,,,Black,Red,,Marvel,1966.0,5.0,1966-03-01,Atlantean Beast,,,,,,,
Behemoth,,Living,Male,Bad,,,,,,,Marvel,1974.0,2.0,1974-05-01,Kay-Twelve,,,,,,,
